date,area_name,category_name,demand_index
2024-12-23,OMR,Bookstore,575
2025-01-22,OMR,Bookstore,568
2025-02-21,OMR,Bookstore,609
2025-03-23,OMR,Bookstore,626
2025-04-22,OMR,Bookstore,628
2025-05-22,OMR,Bookstore,616
2025-06-21,OMR,Bookstore,623
2025-07-21,OMR,Bookstore,606
2025-08-20,OMR,Bookstore,542
2025-09-19,OMR,Bookstore,509
2025-10-19,OMR,Bookstore,489
2025-11-18,OMR,Bookstore,474
2025-12-18,OMR,Bookstore,504
2026-01-17,OMR,Bookstore,495
2024-02-27,OMR,Co-working Space,741
2024-03-28,OMR,Co-working Space,816
2024-04-27,OMR,Co-working Space,858
2024-05-27,OMR,Co-working Space,875
2024-06-26,OMR,Co-working Space,936
2024-07-26,OMR,Co-working Space,947
2024-08-25,OMR,Co-working Space,960
2024-09-24,OMR,Co-working Space,981
2024-10-24,OMR,Co-working Space,1008
2024-11-23,OMR,Co-working Space,1057
2024-12-23,OMR,Co-working Space,1124
2025-01-22,OMR,Co-working Space,1175
2025-02-21,OMR,Co-working Space,1279
2025-03-23,OMR,Co-working Space,1356
2025-04-22,OMR,Co-working Space,1422
2025-05-22,OMR,Co-working Space,1503
2025-06-21,OMR,Co-working Space,1539
2025-07-21,OMR,Co-working Space,1618
2025-08-20,OMR,Co-working Space,1654
2025-09-19,OMR,Co-working Space,1706
2025-10-19,OMR,Co-working Space,1771
2025-11-18,OMR,Co-working Space,1836
2025-12-18,OMR,Co-working Space,1919
2026-01-17,OMR,Co-working Space,2052
2024-02-27,OMR,Hardware Store,926
2024-03-28,OMR,Hardware Store,972
2024-04-27,OMR,Hardware Store,1021
2024-05-27,OMR,Hardware Store,1069
2024-06-26,OMR,Hardware Store,1098
2024-07-26,OMR,Hardware Store,1119
2024-08-25,OMR,Hardware Store,1103
2024-09-24,OMR,Hardware Store,1146
2024-10-24,OMR,Hardware Store,1166
2024-11-23,OMR,Hardware Store,1198
2024-12-23,OMR,Hardware Store,1226
2025-01-22,OMR,Hardware Store,1285
2025-02-21,OMR,Hardware Store,1385
2025-03-23,OMR,Hardware Store,1433
2025-04-22,OMR,Hardware Store,1509
2025-05-22,OMR,Hardware Store,1592
2025-06-21,OMR,Hardware Store,1602
2025-07-21,OMR,Hardware Store,1647
2025-08-20,OMR,Hardware Store,1692
2025-09-19,OMR,Hardware Store,1710
2025-10-19,OMR,Hardware Store,1780
2025-11-18,OMR,Hardware Store,1817
2025-12-18,OMR,Hardware Store,1885
2026-01-17,OMR,Hardware Store,1971
2024-02-27,OMR,Pet Shop,663
2024-03-28,OMR,Pet Shop,701
2024-04-27,OMR,Pet Shop,754
2024-05-27,OMR,Pet Shop,787
2024-06-26,OMR,Pet Shop,833
2024-07-26,OMR,Pet Shop,844
2024-08-25,OMR,Pet Shop,854
2024-09-24,OMR,Pet Shop,867
2024-10-24,OMR,Pet Shop,897
2024-11-23,OMR,Pet Shop,914
2024-12-23,OMR,Pet Shop,995
2025-01-22,OMR,Pet Shop,1059
2025-02-21,OMR,Pet Shop,1115
2025-03-23,OMR,Pet Shop,1207
2025-04-22,OMR,Pet Shop,1268
2025-05-22,OMR,Pet Shop,1353
2025-06-21,OMR,Pet Shop,1396
2025-07-21,OMR,Pet Shop,1420
2025-08-20,OMR,Pet Shop,1484
2025-09-19,OMR,Pet Shop,1504
2025-10-19,OMR,Pet Shop,1563
2025-11-18,OMR,Pet Shop,1644
2025-12-18,OMR,Pet Shop,1726
2026-01-17,OMR,Pet Shop,1806
2024-02-27,OMR,Laundromat,185
2024-03-28,OMR,Laundromat,172
2024-04-27,OMR,Laundromat,214
2024-05-27,OMR,Laundromat,203
2024-06-26,OMR,Laundromat,226
2024-07-26,OMR,Laundromat,192
2024-08-25,OMR,Laundromat,167
2024-09-24,OMR,Laundromat,127
2024-10-24,OMR,Laundromat,105
2024-11-23,OMR,Laundromat,107
2024-12-23,OMR,Laundromat,129
2025-01-22,OMR,Laundromat,149
2025-02-21,OMR,Laundromat,147
2025-03-23,OMR,Laundromat,204
2025-04-22,OMR,Laundromat,203
2025-05-22,OMR,Laundromat,213
2025-06-21,OMR,Laundromat,211
2025-07-21,OMR,Laundromat,183
2025-08-20,OMR,Laundromat,166
2025-09-19,OMR,Laundromat,154
2025-10-19,OMR,Laundromat,110
2025-11-18,OMR,Laundromat,120
2025-12-18,OMR,Laundromat,126
2026-01-17,OMR,Laundromat,133
2024-02-27,OMR,Clinic,468
2024-03-28,OMR,Clinic,481
2024-04-27,OMR,Clinic,525
2024-05-27,OMR,Clinic,549
2024-06-26,OMR,Clinic,518
2024-07-26,OMR,Clinic,511
2024-08-25,OMR,Clinic,511
2024-09-24,OMR,Clinic,481
2024-10-24,OMR,Clinic,488
2024-11-23,OMR,Clinic,499
2024-12-23,OMR,Clinic,507
2025-01-22,OMR,Clinic,527
2025-02-21,OMR,Clinic,568
2025-03-23,OMR,Clinic,604
2025-04-22,OMR,Clinic,624
2025-05-22,OMR,Clinic,637
2025-06-21,OMR,Clinic,634
2025-07-21,OMR,Clinic,664
2025-08-20,OMR,Clinic,632
2025-09-19,OMR,Clinic,615
2025-10-19,OMR,Clinic,615
2025-11-18,OMR,Clinic,612
2025-12-18,OMR,Clinic,652
2026-01-17,OMR,Clinic,665
2024-02-27,Tambaram,Cafe,649
2024-03-28,Tambaram,Cafe,672
2024-04-27,Tambaram,Cafe,720
2024-05-27,Tambaram,Cafe,742
2024-06-26,Tambaram,Cafe,754
2024-07-26,Tambaram,Cafe,730
2024-08-25,Tambaram,Cafe,751
2024-09-24,Tambaram,Cafe,750
2024-10-24,Tambaram,Cafe,717
2024-11-23,Tambaram,Cafe,747
2024-12-23,Tambaram,Cafe,777
2025-01-22,Tambaram,Cafe,798
2025-02-21,Tambaram,Cafe,836
2025-03-23,Tambaram,Cafe,905
2025-04-22,Tambaram,Cafe,942
2025-05-22,Tambaram,Cafe,970
2025-06-21,Tambaram,Cafe,996
2025-07-21,Tambaram,Cafe,971
2025-08-20,Tambaram,Cafe,995
2025-09-19,Tambaram,Cafe,971
2025-10-19,Tambaram,Cafe,988
2025-11-18,Tambaram,Cafe,994
2025-12-18,Tambaram,Cafe,1034
2026-01-17,Tambaram,Cafe,1083
2024-02-27,Tambaram,Gym,646
2024-03-28,Tambaram,Gym,705
2024-04-27,Tambaram,Gym,718
2024-05-27,Tambaram,Gym,747
2024-06-26,Tambaram,Gym,774
2024-07-26,Tambaram,Gym,774
2024-08-25,Tambaram,Gym,779
2024-09-24,Tambaram,Gym,763
2024-10-24,Tambaram,Gym,764
2024-11-23,Tambaram,Gym,805
2024-12-23,Tambaram,Gym,841
2025-01-22,Tambaram,Gym,868
2025-02-21,Tambaram,Gym,901
2025-03-23,Tambaram,Gym,953
2025-04-22,Tambaram,Gym,1008
2025-05-22,Tambaram,Gym,1069
2025-06-21,Tambaram,Gym,1054
2025-07-21,Tambaram,Gym,1067
2025-08-20,Tambaram,Gym,1086
2025-09-19,Tambaram,Gym,1104
2025-10-19,Tambaram,Gym,1105
2025-11-18,Tambaram,Gym,1120
2025-12-18,Tambaram,Gym,1168
2026-01-17,Tambaram,Gym,1214
2024-02-27,Tambaram,Restaurant,344
2024-03-28,Tambaram,Restaurant,398
2024-04-27,Tambaram,Restaurant,400
2024-05-27,Tambaram,Restaurant,439
2024-06-26,Tambaram,Restaurant,429
2024-07-26,Tambaram,Restaurant,430
2024-08-25,Tambaram,Restaurant,436
2024-09-24,Tambaram,Restaurant,448
2024-10-24,Tambaram,Restaurant,441
2024-11-23,Tambaram,Restaurant,436
2024-12-23,Tambaram,Restaurant,470
2025-01-22,Tambaram,Restaurant,507
2025-02-21,Tambaram,Restaurant,570
2025-03-23,Tambaram,Restaurant,586
2025-04-22,Tambaram,Restaurant,658
2025-05-22,Tambaram,Restaurant,683
2025-06-21,Tambaram,Restaurant,696
2025-07-21,Tambaram,Restaurant,693
2025-08-20,Tambaram,Restaurant,703
2025-09-19,Tambaram,Restaurant,717
2025-10-19,Tambaram,Restaurant,721
2025-11-18,Tambaram,Restaurant,751
2025-12-18,Tambaram,Restaurant,804
2026-01-17,Tambaram,Restaurant,847
2024-02-27,Tambaram,Medical Shop,296
2024-03-28,Tambaram,Medical Shop,321
2024-04-27,Tambaram,Medical Shop,368
2024-05-27,Tambaram,Medical Shop,392
2024-06-26,Tambaram,Medical Shop,357
2024-07-26,Tambaram,Medical Shop,349
2024-08-25,Tambaram,Medical Shop,331
2024-09-24,Tambaram,Medical Shop,344
2024-10-24,Tambaram,Medical Shop,321
2024-11-23,Tambaram,Medical Shop,308
2024-12-23,Tambaram,Medical Shop,319
2025-01-22,Tambaram,Medical Shop,341
2025-02-21,Tambaram,Medical Shop,387
2025-03-23,Tambaram,Medical Shop,418
2025-04-22,Tambaram,Medical Shop,445
2025-05-22,Tambaram,Medical Shop,484
2025-06-21,Tambaram,Medical Shop,483
2025-07-21,Tambaram,Medical Shop,477
2025-08-20,Tambaram,Medical Shop,441
2025-09-19,Tambaram,Medical Shop,445
2025-10-19,Tambaram,Medical Shop,430
2025-11-18,Tambaram,Medical Shop,412
2025-12-18,Tambaram,Medical Shop,436
2026-01-17,Tambaram,Medical Shop,445
2024-02-27,Tambaram,Supermarket,341
2024-03-28,Tambaram,Supermarket,375
2024-04-27,Tambaram,Supermarket,433
2024-05-27,Tambaram,Supermarket,457
2024-06-26,Tambaram,Supermarket,437
2024-07-26,Tambaram,Supermarket,451
2024-08-25,Tambaram,Supermarket,467
2024-09-24,Tambaram,Supermarket,456
2024-10-24,Tambaram,Supermarket,454
2024-11-23,Tambaram,Supermarket,491
2024-12-23,Tambaram,Supermarket,514
2025-01-22,Tambaram,Supermarket,545
2025-02-21,Tambaram,Supermarket,582
2025-03-23,Tambaram,Supermarket,643
2025-04-22,Tambaram,Supermarket,707
2025-05-22,Tambaram,Supermarket,743
2025-06-21,Tambaram,Supermarket,777
2025-07-21,Tambaram,Supermarket,787
2025-08-20,Tambaram,Supermarket,799
2025-09-19,Tambaram,Supermarket,791
2025-10-19,Tambaram,Supermarket,818
2025-11-18,Tambaram,Supermarket,879
2025-12-18,Tambaram,Supermarket,924
2026-01-17,Tambaram,Supermarket,961
2024-02-27,Tambaram,Clothing Store,470
2024-03-28,Tambaram,Clothing Store,485
2024-04-27,Tambaram,Clothing Store,487
2024-05-27,Tambaram,Clothing Store,479
2024-06-26,Tambaram,Clothing Store,491
2024-07-26,Tambaram,Clothing Store,470
2024-08-25,Tambaram,Clothing Store,414
2024-09-24,Tambaram,Clothing Store,417
2024-10-24,Tambaram,Clothing Store,379
2024-11-23,Tambaram,Clothing Store,382
2024-12-23,Tambaram,Clothing Store,383
2025-01-22,Tambaram,Clothing Store,383
2025-02-21,Tambaram,Clothing Store,415
2025-03-23,Tambaram,Clothing Store,420
2025-04-22,Tambaram,Clothing Store,434
2025-05-22,Tambaram,Clothing Store,445
2025-06-21,Tambaram,Clothing Store,425
2025-07-21,Tambaram,Clothing Store,404
2025-08-20,Tambaram,Clothing Store,393
2025-09-19,Tambaram,Clothing Store,334
2025-10-19,Tambaram,Clothing Store,329
2025-11-18,Tambaram,Clothing Store,304
2025-12-18,Tambaram,Clothing Store,336
2026-01-17,Tambaram,Clothing Store,332
2024-02-27,Tambaram,Salon,748
2024-03-28,Tambaram,Salon,756
2024-04-27,Tambaram,Salon,784
2024-05-27,Tambaram,Salon,807
2024-06-26,Tambaram,Salon,811
2024-07-26,Tambaram,Salon,809
2024-08-25,Tambaram,Salon,815
2024-09-24,Tambaram,Salon,795
2024-10-24,Tambaram,Salon,793
2024-11-23,Tambaram,Salon,803
2024-12-23,Tambaram,Salon,844
2025-01-22,Tambaram,Salon,863
2025-02-21,Tambaram,Salon,879
2025-03-23,Tambaram,Salon,958
2025-04-22,Tambaram,Salon,978
2025-05-22,Tambaram,Salon,984
2025-06-21,Tambaram,Salon,1007
2025-07-21,Tambaram,Salon,1003
2025-08-20,Tambaram,Salon,993
2025-09-19,Tambaram,Salon,995
2025-10-19,Tambaram,Salon,987
2025-11-18,Tambaram,Salon,988
2025-12-18,Tambaram,Salon,1044
2026-01-17,Tambaram,Salon,1048
2024-02-27,Tambaram,Bakery,305
2024-03-28,Tambaram,Bakery,349
2024-04-27,Tambaram,Bakery,347
2024-05-27,Tambaram,Bakery,390
2024-06-26,Tambaram,Bakery,394
2024-07-26,Tambaram,Bakery,377
2024-08-25,Tambaram,Bakery,371
2024-09-24,Tambaram,Bakery,392
2024-10-24,Tambaram,Bakery,403
2024-11-23,Tambaram,Bakery,390
2024-12-23,Tambaram,Bakery,420
2025-01-22,Tambaram,Bakery,460
2025-02-21,Tambaram,Bakery,510
2025-03-23,Tambaram,Bakery,565
2025-04-22,Tambaram,Bakery,605
2025-05-22,Tambaram,Bakery,657
2025-06-21,Tambaram,Bakery,668
2025-07-21,Tambaram,Bakery,666
2025-08-20,Tambaram,Bakery,703
2025-09-19,Tambaram,Bakery,692
2025-10-19,Tambaram,Bakery,698
2025-11-18,Tambaram,Bakery,736
2025-12-18,Tambaram,Bakery,777
2026-01-17,Tambaram,Bakery,835
2024-02-27,Tambaram,Electronics,125
2024-03-28,Tambaram,Electronics,134
2024-04-27,Tambaram,Electronics,155
2024-05-27,Tambaram,Electronics,172
2024-06-26,Tambaram,Electronics,145
2024-07-26,Tambaram,Electronics,163
2024-08-25,Tambaram,Electronics,143
2024-09-24,Tambaram,Electronics,102
2024-10-24,Tambaram,Electronics,74
2024-11-23,Tambaram,Electronics,100
2024-12-23,Tambaram,Electronics,84
2025-01-22,Tambaram,Electronics,112
2025-02-21,Tambaram,Electronics,129
2025-03-23,Tambaram,Electronics,185
2025-04-22,Tambaram,Electronics,185
2025-05-22,Tambaram,Electronics,215
2025-06-21,Tambaram,Electronics,192
2025-07-21,Tambaram,Electronics,205
2025-08-20,Tambaram,Electronics,184
2025-09-19,Tambaram,Electronics,165
2025-10-19,Tambaram,Electronics,127
2025-11-18,Tambaram,Electronics,143
2025-12-18,Tambaram,Electronics,128
2026-01-17,Tambaram,Electronics,153
2024-02-27,Tambaram,Bookstore,815
2024-03-28,Tambaram,Bookstore,841
2024-04-27,Tambaram,Bookstore,860
2024-05-27,Tambaram,Bookstore,852
2024-06-26,Tambaram,Bookstore,838
2024-07-26,Tambaram,Bookstore,824
2024-08-25,Tambaram,Bookstore,787
2024-09-24,Tambaram,Bookstore,782
2024-10-24,Tambaram,Bookstore,746
2024-11-23,Tambaram,Bookstore,765
2024-12-23,Tambaram,Bookstore,738
2025-01-22,Tambaram,Bookstore,770
2025-02-21,Tambaram,Bookstore,768
2025-03-23,Tambaram,Bookstore,793
2025-04-22,Tambaram,Bookstore,809
2025-05-22,Tambaram,Bookstore,833
2025-06-21,Tambaram,Bookstore,831
2025-07-21,Tambaram,Bookstore,782
2025-08-20,Tambaram,Bookstore,775
2025-09-19,Tambaram,Bookstore,732
2025-10-19,Tambaram,Bookstore,739
2025-11-18,Tambaram,Bookstore,710
2025-12-18,Tambaram,Bookstore,703
2026-01-17,Tambaram,Bookstore,720
2024-02-27,Tambaram,Co-working Space,780
2024-03-28,Tambaram,Co-working Space,789
2024-04-27,Tambaram,Co-working Space,834
2024-05-27,Tambaram,Co-working Space,828
2024-06-26,Tambaram,Co-working Space,808
2024-07-26,Tambaram,Co-working Space,756
2024-08-25,Tambaram,Co-working Space,725
2024-09-24,Tambaram,Co-working Space,712
2024-10-24,Tambaram,Co-working Space,685
2024-11-23,Tambaram,Co-working Space,671
2024-12-23,Tambaram,Co-working Space,678
2025-01-22,Tambaram,Co-working Space,690
2025-02-21,Tambaram,Co-working Space,689
2025-03-23,Tambaram,Co-working Space,694
2025-04-22,Tambaram,Co-working Space,726
2025-05-22,Tambaram,Co-working Space,725
2025-06-21,Tambaram,Co-working Space,710
2025-07-21,Tambaram,Co-working Space,678
2025-08-20,Tambaram,Co-working Space,658
2025-09-19,Tambaram,Co-working Space,611
2025-10-19,Tambaram,Co-working Space,587
2025-11-18,Tambaram,Co-working Space,582
2025-12-18,Tambaram,Co-working Space,568
2026-01-17,Tambaram,Co-working Space,603
2024-02-27,Tambaram,Hardware Store,636
2024-03-28,Tambaram,Hardware Store,661
2024-04-27,Tambaram,Hardware Store,696
2024-05-27,Tambaram,Hardware Store,728
2024-06-26,Tambaram,Hardware Store,724
2024-07-26,Tambaram,Hardware Store,719
2024-08-25,Tambaram,Hardware Store,724
2024-09-24,Tambaram,Hardware Store,701
2024-10-24,Tambaram,Hardware Store,688
2024-11-23,Tambaram,Hardware Store,710
2024-12-23,Tambaram,Hardware Store,726
2025-01-22,Tambaram,Hardware Store,789
2025-02-21,Tambaram,Hardware Store,801
2025-03-23,Tambaram,Hardware Store,864
2025-04-22,Tambaram,Hardware Store,887
2025-05-22,Tambaram,Hardware Store,929
2025-06-21,Tambaram,Hardware Store,952
2025-07-21,Tambaram,Hardware Store,918
2025-08-20,Tambaram,Hardware Store,925
2025-09-19,Tambaram,Hardware Store,935
2025-10-19,Tambaram,Hardware Store,946
2025-11-18,Tambaram,Hardware Store,941
2025-12-18,Tambaram,Hardware Store,980
2026-01-17,Tambaram,Hardware Store,1022
2024-02-27,Tambaram,Pet Shop,224
2024-03-28,Tambaram,Pet Shop,219
2024-04-27,Tambaram,Pet Shop,234
2024-05-27,Tambaram,Pet Shop,256
2024-06-26,Tambaram,Pet Shop,248
2024-07-26,Tambaram,Pet Shop,247
2024-08-25,Tambaram,Pet Shop,190
2024-09-24,Tambaram,Pet Shop,169
2024-10-24,Tambaram,Pet Shop,172
2024-11-23,Tambaram,Pet Shop,153
2024-12-23,Tambaram,Pet Shop,168
2025-01-22,Tambaram,Pet Shop,185
2025-02-21,Tambaram,Pet Shop,191
2025-03-23,Tambaram,Pet Shop,237
2025-04-22,Tambaram,Pet Shop,222
2025-05-22,Tambaram,Pet Shop,259
2025-06-21,Tambaram,Pet Shop,225
2025-07-21,Tambaram,Pet Shop,195
2025-08-20,Tambaram,Pet Shop,175
2025-09-19,Tambaram,Pet Shop,175
2025-10-19,Tambaram,Pet Shop,131
2025-11-18,Tambaram,Pet Shop,140
2025-12-18,Tambaram,Pet Shop,148
2026-01-17,Tambaram,Pet Shop,174
2024-02-27,Tambaram,Laundromat,378
2024-03-28,Tambaram,Laundromat,449
2024-04-27,Tambaram,Laundromat,496
2024-05-27,Tambaram,Laundromat,521
2024-06-26,Tambaram,Laundromat,529
2024-07-26,Tambaram,Laundromat,537
2024-08-25,Tambaram,Laundromat,522
2024-09-24,Tambaram,Laundromat,514
2024-10-24,Tambaram,Laundromat,543
2024-11-23,Tambaram,Laundromat,565
2024-12-23,Tambaram,Laundromat,587
2025-01-22,Tambaram,Laundromat,627
2025-02-21,Tambaram,Laundromat,671
2025-03-23,Tambaram,Laundromat,750
2025-04-22,Tambaram,Laundromat,786
2025-05-22,Tambaram,Laundromat,823
2025-06-21,Tambaram,Laundromat,856
2025-07-21,Tambaram,Laundromat,884
2025-08-20,Tambaram,Laundromat,910
2025-09-19,Tambaram,Laundromat,902
2025-10-19,Tambaram,Laundromat,921
2025-11-18,Tambaram,Laundromat,980
2025-12-18,Tambaram,Laundromat,1025
2026-01-17,Tambaram,Laundromat,1116
2024-02-27,Tambaram,Clinic,258
2024-03-28,Tambaram,Clinic,286
2024-04-27,Tambaram,Clinic,290
2024-05-27,Tambaram,Clinic,343
2024-06-26,Tambaram,Clinic,330
2024-07-26,Tambaram,Clinic,308
2024-08-25,Tambaram,Clinic,316
2024-09-24,Tambaram,Clinic,296
2024-10-24,Tambaram,Clinic,280
2024-11-23,Tambaram,Clinic,296
2024-12-23,Tambaram,Clinic,311
2025-01-22,Tambaram,Clinic,343
2025-02-21,Tambaram,Clinic,400
2025-03-23,Tambaram,Clinic,442
2025-04-22,Tambaram,Clinic,477
2025-05-22,Tambaram,Clinic,491
2025-06-21,Tambaram,Clinic,526
2025-07-21,Tambaram,Clinic,505
2025-08-20,Tambaram,Clinic,498
2025-09-19,Tambaram,Clinic,513
2025-10-19,Tambaram,Clinic,500
2025-11-18,Tambaram,Clinic,551
2025-12-18,Tambaram,Clinic,581
2026-01-17,Tambaram,Clinic,600
2024-02-27,Guindy,Cafe,411
2024-03-28,Guindy,Cafe,459
2024-04-27,Guindy,Cafe,459
2024-05-27,Guindy,Cafe,483
2024-06-26,Guindy,Cafe,475
2024-07-26,Guindy,Cafe,469
2024-08-25,Guindy,Cafe,447
2024-09-24,Guindy,Cafe,404
2024-10-24,Guindy,Cafe,383
2024-11-23,Guindy,Cafe,404
2024-12-23,Guindy,Cafe,412
2025-01-22,Guindy,Cafe,441
2025-02-21,Guindy,Cafe,446
2025-03-23,Guindy,Cafe,499
2025-04-22,Guindy,Cafe,513
2025-05-22,Guindy,Cafe,514
2025-06-21,Guindy,Cafe,528
2025-07-21,Guindy,Cafe,479
2025-08-20,Guindy,Cafe,469
2025-09-19,Guindy,Cafe,438
2025-10-19,Guindy,Cafe,441
2025-11-18,Guindy,Cafe,416
2025-12-18,Guindy,Cafe,422
2026-01-17,Guindy,Cafe,477
2024-02-27,Guindy,Gym,739
2024-03-28,Guindy,Gym,804
2024-04-27,Guindy,Gym,847
2024-05-27,Guindy,Gym,879
2024-06-26,Guindy,Gym,886
2024-07-26,Guindy,Gym,897
2024-08-25,Guindy,Gym,894
2024-09-24,Guindy,Gym,934
2024-10-24,Guindy,Gym,916
2024-11-23,Guindy,Gym,971
2024-12-23,Guindy,Gym,993
2025-01-22,Guindy,Gym,1061
2025-02-21,Guindy,Gym,1095
2025-03-23,Guindy,Gym,1164
2025-04-22,Guindy,Gym,1207
2025-05-22,Guindy,Gym,1287
2025-06-21,Guindy,Gym,1297
2025-07-21,Guindy,Gym,1312
2025-08-20,Guindy,Gym,1358
2025-09-19,Guindy,Gym,1369
2025-10-19,Guindy,Gym,1376
2025-11-18,Guindy,Gym,1432
2025-12-18,Guindy,Gym,1504
2026-01-17,Guindy,Gym,1564
2024-02-27,Guindy,Restaurant,861
2024-03-28,Guindy,Restaurant,952
2024-04-27,Guindy,Restaurant,1003
2024-05-27,Guindy,Restaurant,1026
2024-06-26,Guindy,Restaurant,1065
2024-07-26,Guindy,Restaurant,1122
2024-08-25,Guindy,Restaurant,1128
2024-09-24,Guindy,Restaurant,1152
2024-10-24,Guindy,Restaurant,1200
2024-11-23,Guindy,Restaurant,1217
2024-12-23,Guindy,Restaurant,1279
2025-01-22,Guindy,Restaurant,1373
2025-02-21,Guindy,Restaurant,1462
2025-03-23,Guindy,Restaurant,1516
2025-04-22,Guindy,Restaurant,1599
2025-05-22,Guindy,Restaurant,1700
2025-06-21,Guindy,Restaurant,1747
2025-07-21,Guindy,Restaurant,1824
2025-08-20,Guindy,Restaurant,1840
2025-09-19,Guindy,Restaurant,1932
2025-10-19,Guindy,Restaurant,1974
2025-11-18,Guindy,Restaurant,2049
2025-12-18,Guindy,Restaurant,2145
2026-01-17,Guindy,Restaurant,2284
2024-02-27,Guindy,Medical Shop,164
2024-03-28,Guindy,Medical Shop,186
2024-04-27,Guindy,Medical Shop,224
2024-05-27,Guindy,Medical Shop,201
2024-06-26,Guindy,Medical Shop,227
2024-07-26,Guindy,Medical Shop,197
2024-08-25,Guindy,Medical Shop,174
2024-09-24,Guindy,Medical Shop,151
2024-10-24,Guindy,Medical Shop,130
2024-11-23,Guindy,Medical Shop,143
2024-12-23,Guindy,Medical Shop,147
2025-01-22,Guindy,Medical Shop,171
2025-02-21,Guindy,Medical Shop,194
2025-03-23,Guindy,Medical Shop,210
2025-04-22,Guindy,Medical Shop,243
2025-05-22,Guindy,Medical Shop,243
2025-06-21,Guindy,Medical Shop,233
2025-07-21,Guindy,Medical Shop,237
2025-08-20,Guindy,Medical Shop,210
2025-09-19,Guindy,Medical Shop,179
2025-10-19,Guindy,Medical Shop,187
2025-11-18,Guindy,Medical Shop,152
2025-12-18,Guindy,Medical Shop,166
2026-01-17,Guindy,Medical Shop,201
2024-02-27,Guindy,Supermarket,597
2024-03-28,Guindy,Supermarket,629
2024-04-27,Guindy,Supermarket,688
2024-05-27,Guindy,Supermarket,679
2024-06-26,Guindy,Supermarket,696
2024-07-26,Guindy,Supermarket,663
2024-08-25,Guindy,Supermarket,665
2024-09-24,Guindy,Supermarket,638
2024-10-24,Guindy,Supermarket,631
2024-11-23,Guindy,Supermarket,623
2024-12-23,Guindy,Supermarket,651
2025-01-22,Guindy,Supermarket,696
2025-02-21,Guindy,Supermarket,714
2025-03-23,Guindy,Supermarket,763
2025-04-22,Guindy,Supermarket,770
2025-05-22,Guindy,Supermarket,809
2025-06-21,Guindy,Supermarket,803
2025-07-21,Guindy,Supermarket,787
2025-08-20,Guindy,Supermarket,772
2025-09-19,Guindy,Supermarket,771
2025-10-19,Guindy,Supermarket,756
2025-11-18,Guindy,Supermarket,777
2025-12-18,Guindy,Supermarket,791
2026-01-17,Guindy,Supermarket,826
2024-02-27,Guindy,Clothing Store,653
2024-03-28,Guindy,Clothing Store,708
2024-04-27,Guindy,Clothing Store,734
2024-05-27,Guindy,Clothing Store,762
2024-06-26,Guindy,Clothing Store,787
2024-07-26,Guindy,Clothing Store,797
2024-08-25,Guindy,Clothing Store,816
2024-09-24,Guindy,Clothing Store,805
2024-10-24,Guindy,Clothing Store,795
2024-11-23,Guindy,Clothing Store,813
2024-12-23,Guindy,Clothing Store,835
2025-01-22,Guindy,Clothing Store,914
2025-02-21,Guindy,Clothing Store,936
2025-03-23,Guindy,Clothing Store,991
2025-04-22,Guindy,Clothing Store,1035
2025-05-22,Guindy,Clothing Store,1099
2025-06-21,Guindy,Clothing Store,1126
2025-07-21,Guindy,Clothing Store,1126
2025-08-20,Guindy,Clothing Store,1130
2025-09-19,Guindy,Clothing Store,1121
2025-10-19,Guindy,Clothing Store,1149
2025-11-18,Guindy,Clothing Store,1200
2025-12-18,Guindy,Clothing Store,1206
2026-01-17,Guindy,Clothing Store,1296
2024-02-27,Guindy,Salon,600
2024-03-28,Guindy,Salon,667
2024-04-27,Guindy,Salon,703
2024-05-27,Guindy,Salon,735
2024-06-26,Guindy,Salon,758
2024-07-26,Guindy,Salon,739
2024-08-25,Guindy,Salon,755
2024-09-24,Guindy,Salon,752
2024-10-24,Guindy,Salon,758
2024-11-23,Guindy,Salon,804
2024-12-23,Guindy,Salon,816
2025-01-22,Guindy,Salon,864
2025-02-21,Guindy,Salon,916
2025-03-23,Guindy,Salon,1012
2025-04-22,Guindy,Salon,1042
2025-05-22,Guindy,Salon,1100
2025-06-21,Guindy,Salon,1132
2025-07-21,Guindy,Salon,1143
2025-08-20,Guindy,Salon,1154
2025-09-19,Guindy,Salon,1173
2025-10-19,Guindy,Salon,1220
2025-11-18,Guindy,Salon,1229
2025-12-18,Guindy,Salon,1287
2026-01-17,Guindy,Salon,1379
2024-02-27,Guindy,Bakery,800
2024-03-28,Guindy,Bakery,831
2024-04-27,Guindy,Bakery,808
2024-05-27,Guindy,Bakery,814
2024-06-26,Guindy,Bakery,783
2024-07-26,Guindy,Bakery,753
2024-08-25,Guindy,Bakery,704
2024-09-24,Guindy,Bakery,665
2024-10-24,Guindy,Bakery,661
2024-11-23,Guindy,Bakery,628
2024-12-23,Guindy,Bakery,617
2025-01-22,Guindy,Bakery,629
2025-02-21,Guindy,Bakery,665
2025-03-23,Guindy,Bakery,654
2025-04-22,Guindy,Bakery,666
2025-05-22,Guindy,Bakery,676
2025-06-21,Guindy,Bakery,648
2025-07-21,Guindy,Bakery,608
2025-08-20,Guindy,Bakery,592
2025-09-19,Guindy,Bakery,526
2025-10-19,Guindy,Bakery,507
2025-11-18,Guindy,Bakery,495
2025-12-18,Guindy,Bakery,486
2026-01-17,Guindy,Bakery,521
2024-02-27,Guindy,Electronics,633
